"","ensembl","beta","p.value","prod"
"4214","FBgn0032222",-0.0266857671002698,0.00963263934198896,-0.0538053033373057
"1958","FBgn0025574",-0.0155763835367868,0.00954959882080834,-0.0314645264082638
"10578","FBgn0086784",-0.0188207518416576,0.00951420587411211,-0.0380485486522777
"2341","FBgn0027779",-0.00483805402479795,0.00949892752036852,-0.00978411966723759
"1236","FBgn0013799",-0.00604772565346039,0.00948495540587415,-0.0122343355523546
"7708","FBgn0038244",-0.018245648990735,0.00946020024607791,-0.0369310121137982
"7735","FBgn0038290",-0.0125216347237385,0.00945122950531119,-0.0253501958846631
"3300","FBgn0030710",-0.0174633927848753,0.00938975744166026,-0.035404332984214
"2435","FBgn0028500",-0.021179952193716,0.00938297233606858,-0.0429457326329399
"2415","FBgn0028436",-0.016049665556317,0.00938133838740507,-0.0325444717748769
"1873","FBgn0024698",-0.0130337018481804,0.00937887691756843,-0.0264303813902508
"11629","FBgn0267351",-0.0139636550158319,0.00937664595475673,-0.0283176288451781
"2381","FBgn0028360",-0.00842178988873105,0.00934009878666772,-0.0170932734708176
"10189","FBgn0053527",-0.0491689647356017,0.00930718785784103,-0.099871092534681
"1570","FBgn0019960",-0.0324685581072634,0.00930423408530313,-0.0659540110552193
"4114","FBgn0032059",-0.0156157057832629,0.00915660264463688,-0.0318289564148111
"2046","FBgn0026056",-0.0264285256222383,0.00907429719363013,-0.0539719914864892
"5532","FBgn0034542",-0.0144402298220428,0.00902236038864839,-0.0295256466498664
"9122","FBgn0043005",-0.00755356829767733,0.00901772426559751,-0.015446314836875
"9813","FBgn0052112",-0.00898079805969787,0.00901725179651344,-0.0183650656835891
"217","FBgn0001098",-0.0155334771842247,0.00899581228747188,-0.0317808670059063
"2332","FBgn0027616",-0.0221278918079227,0.00897968357236121,-0.0452900184165634
"8104","FBgn0038922",-0.0151354350311955,0.00884536028770953,-0.031077353738401
"6069","FBgn0035558",-0.0128723059041331,0.00877922499147445,-0.0264724611673287
"4182","FBgn0032171",-0.00773193096976044,0.00877126700056021,-0.0159041000635523
"7585","FBgn0038055",-0.0354094354864425,0.00873951909501075,-0.0728907643064066
"11288","FBgn0263133",-0.0154337021753242,0.00870197910845846,-0.0317993215949665
"7037","FBgn0037138",-0.0145144017843779,0.00857350056944876,-0.0299989725852139
"7085","FBgn0037232",-0.00615835675426768,0.00854259618612812,-0.0127380074486413
"11379","FBgn0263934",-0.0220928208071389,0.00851973374427528,-0.0457227270306938
"3458","FBgn0030961",-0.0166338163960035,0.00850233739299316,-0.0344396791936972
"853","FBgn0005586",-0.00782980167999678,0.00849530238260861,-0.0162141189834498
"2320","FBgn0027598",-0.0154155807095696,0.00848643447140281,-0.0319299028932485
"8133","FBgn0038961",-0.0155715973709241,0.00844051171603067,-0.0322897504996831
"11317","FBgn0263351",-0.0472246027776756,0.00842596840865182,-0.0979617797033973
"1467","FBgn0015949",-0.00912610250325956,0.00840577317797364,-0.0189405169504102
"11641","FBgn0267435",-0.0199990104184248,0.00839780001842374,-0.0415146352259702
"912","FBgn0010100",-0.0204377140381573,0.00838411953405951,-0.0424397825897977
"5383","FBgn0034300",-0.0155210738974762,0.00836028651720312,-0.0322493588950484
"8659","FBgn0039830",-0.0151000765477628,0.00823869344953029,-0.03147069854716
"827","FBgn0004907",-0.00367893370103877,0.00820982458720059,-0.00767302738536486
"5608","FBgn0034691",-0.00966917058258718,0.00810901014704649,-0.0202185466113504
"8360","FBgn0039324",-0.0241476517503174,0.0080945172966211,-0.0505122763367733
"1426","FBgn0015754",-0.00813400249532227,0.00808194466130795,-0.0170202711151937
"5198","FBgn0033985",-0.0133012352809917,0.0080394294749163,-0.0278630920796809
"1412","FBgn0015600",-0.0128127683146289,0.00796028156246451,-0.026894917709874
"7734","FBgn0038286",-0.0069878336440814,0.00790903669716078,-0.0146875626890972
"7972","FBgn0038693",-0.0156320357863642,0.00788326293701544,-0.0328787668867067
"737","FBgn0004514",-0.0163799150141171,0.00787854475712572,-0.0344560356405493
"2032","FBgn0025833",-0.0128213797028616,0.0078692644107432,-0.0269770273360093
"3085","FBgn0030361",-0.0376257465759971,0.00782762345148521,-0.0792537466103421
"10905","FBgn0261041",-0.00767445478425406,0.0077828152259379,-0.0161843758896039
"9762","FBgn0051992",-0.00494718186499409,0.00769232339196998,-0.0104580578310985
"77","FBgn0000253",-0.00425572217819388,0.00763791316611366,-0.00900947145010958
"7611","FBgn0038098",-0.0380796314184453,0.00763492440712406,-0.0806220150848226
"749","FBgn0004584",-0.0265394362472878,0.00762214781735081,-0.0562084726991761
"9393","FBgn0050424",-0.0104263050109238,0.00758981867277807,-0.022101353972478
"10927","FBgn0261241",-0.0106829445817781,0.00758478681716947,-0.0226484473951733
"2142","FBgn0026439",-0.0170254487234606,0.00751950696821521,-0.0361588290454105
"7701","FBgn0038237",-0.0100574530102384,0.00750499961470401,-0.021368560756631
"8438","FBgn0039465",-0.0101245889371344,0.00750152124328885,-0.0215132394501861
"851","FBgn0005564",-0.00831330723742316,0.00749662887590058,-0.01766689176769
"5133","FBgn0033884",-0.023175765821007,0.00746507713908335,-0.0492940589773547
"3208","FBgn0030574",-0.00860628020868835,0.00734815836455584,-0.0183642656799938
"9853","FBgn0052230",-0.0062212178761178,0.00734610618169035,-0.0132757230851982
"10624","FBgn0250791",-0.0145933042504586,0.0073107153651442,-0.0311718834288327
"4090","FBgn0032021",-0.0112608459590908,0.00727039306676059,-0.024080667179581
"5457","FBgn0034433",-0.0274807869832496,0.00722397348380128,-0.0588425166923334
"9420","FBgn0050491",-0.0169402764843887,0.0071988729034819,-0.036298531698944
"11501","FBgn0265262",-0.0155244723714867,0.00719100373851997,-0.0332722119678343
"284","FBgn0001301",-0.00410091138064504,0.00717464838913377,-0.00879317163044763
"5908","FBgn0035254",-0.00964030556440353,0.00717432829935443,-0.0206709239832021
"3298","FBgn0030706",-0.00337993886995834,0.00705991861793037,-0.0072709255285398
"4008","FBgn0031883",-0.0246907595624732,0.00704883728332516,-0.0531316137759443
"2436","FBgn0028504",-0.00673414588957173,0.00704687513128715,-0.0144919050121734
"9255","FBgn0050021",-0.0177079331079501,0.00704517658135057,-0.0381093865803993
"261","FBgn0001227",-0.00894239407541751,0.00691651050003044,-0.0193165813305249
"1942","FBgn0025390",-0.00498382924073173,0.00689349086063033,-0.0107728499000289
"7941","FBgn0038641",-0.00889454525661094,0.00687323886734875,-0.0192374654785583
"7017","FBgn0037102",-0.00865740418720319,0.00680337398100187,-0.0187629813325444
"952","FBgn0010314",-0.0238535240677298,0.0067859476293241,-0.051723731039484
"849","FBgn0005558",-0.0090813797919113,0.00678423370018306,-0.0196929648147071
"11055","FBgn0261794",-0.021042128088216,0.00672838043533352,-0.0457053846508171
"6977","FBgn0037028",-0.0237303540340514,0.00658899093128898,-0.0517601994825913
"2464","FBgn0028552",-0.0153204549325082,0.00658669534278197,-0.0334190050901318
"6619","FBgn0036485",-0.00930635469886773,0.00652861944973351,-0.0203360475552853
"7997","FBgn0038737",-0.0155636092295134,0.00648945105310998,-0.0340499403688629
"684","FBgn0004179",-0.0100789001803442,0.00647170033863988,-0.0220625270451929
"3691","FBgn0031375",-0.0481750930342569,0.00639362276574459,-0.105708342001243
"2897","FBgn0030011",-0.0232719233650354,0.00632423421814867,-0.0511747745688436
"8250","FBgn0039149",-0.0138314934994313,0.00629713342051891,-0.0304411407407883
"548","FBgn0003392",-0.0124617718768065,0.00628664105898032,-0.0274356043693414
"9685","FBgn0051760",-0.00896673258985082,0.00627548184680312,-0.0197479097234312
"5165","FBgn0033932",-0.00707907573285591,0.00624848132938322,-0.0156038794133061
"10984","FBgn0261532",-0.0312336799385698,0.00612941384216847,-0.069107048516818
"3937","FBgn0031765",-0.0164393614557244,0.00612679846617459,-0.0363764667495198
"8546","FBgn0039654",-0.00637539219352063,0.00608303556820132,-0.0141271017851614
"950","FBgn0010309",-0.0339853323160304,0.00601375858408079,-0.0754764615611514
"9402","FBgn0050446",-0.00959670526124937,0.00601166992635255,-0.0213143291459423
"7856","FBgn0038498",-0.0116979543960625,0.00600953610762969,-0.0259830172858282
"233","FBgn0001145",-0.00608861058959862,0.00596743668323997,-0.0135423618346438
"7049","FBgn0037163",-0.00990084755964509,0.00595166973031869,-0.0220329617750208
"9433","FBgn0051030",-0.0191778028241359,0.00594857124678904,-0.04268187502957
"2168","FBgn0026702",-0.00951718924663331,0.00592736485946524,-0.0211960970497737
"3034","FBgn0030292",-0.0419055673622081,0.00591931291905525,-0.0933542351378302
"8801","FBgn0040281",-0.00995456938703848,0.00589237434309776,-0.0221957996247928
"5854","FBgn0035159",-0.00895096766279715,0.00588890203375427,-0.0199603506051713
"2312","FBgn0027587",-0.0249819265978899,0.00588483448103534,-0.0557163352046051
"4847","FBgn0033368",-0.0179414873663469,0.00583258051790434,-0.0400837812563187
"10800","FBgn0260397",-0.0165731990454364,0.00579702198430363,-0.0370708496311155
"1519","FBgn0016930",-0.011404704375751,0.00578631633588048,-0.0255191417323198
"11647","FBgn0267728",-0.00554217855522596,0.00576956666230633,-0.0124081441695097
"6834","FBgn0036821",-0.0176693904674653,0.00576136923683789,-0.0395701456833532
"3171","FBgn0030510",-0.0271811244900038,0.00574427492082077,-0.0609065065181211
"4719","FBgn0033132",-0.0197641716097211,0.00574355781805141,-0.0442879313158727
"4662","FBgn0033019",-0.00389072759351291,0.00573819573708713,-0.00871999455596585
"764","FBgn0004619",-0.0191240012122459,0.00565632922870629,-0.0429805295081137
"1606","FBgn0020372",-0.0248000842646722,0.00560800185828136,-0.055829747604029
"1613","FBgn0020386",-0.00503673362481894,0.00560675424844691,-0.0113391403823216
"4800","FBgn0033274",-0.0183410320687013,0.00558043887267402,-0.0413284279569172
"1375","FBgn0015380",-0.0052891774656678,0.00556327533883743,-0.0119253468227689
"9288","FBgn0050094",-0.00905388049772929,0.00550487815968898,-0.0204550002378505
"5234","FBgn0034051",-0.015555827035385,0.005502557643619,-0.035147386267185
"8779","FBgn0040230",-0.00520636385412092,0.00548839499445717,-0.0117692699701713
"823","FBgn0004896",-0.0240784329947212,0.00548282402379369,-0.0544412332944793
"11092","FBgn0261955",-0.00807759087836334,0.0054759631384632,-0.0182677907069259
"4544","FBgn0032797",-0.0193303151331182,0.00541518468590805,-0.0438099696481626
"4083","FBgn0032013",-0.0214294115463424,0.00538938745899897,-0.0486117756147825
"6380","FBgn0036104",-0.0139284504736257,0.00536965751842322,-0.0316183265369742
"7458","FBgn0037841",-0.0191160660530019,0.0053570910901896,-0.0434139426538069
"3556","FBgn0031119",-0.0131386761526826,0.00535561651566096,-0.0298404368262194
"7271","FBgn0037540",-0.00817520904580517,0.00533175830667007,-0.0185833092248315
"5769","FBgn0034999",-0.0234358302137696,0.00528143303651023,-0.0533692026918556
"2632","FBgn0029137",-0.0337743399789086,0.00524673409033113,-0.0770092422702926
"4608","FBgn0032895",-0.0154657387676221,0.00524254398550374,-0.0352689664159643
"6043","FBgn0035521",-0.011172216767998,0.00519487591613827,-0.0255220892955682
"7962","FBgn0038678",-0.00798804990412345,0.00514749762423237,-0.0182798841158737
"5864","FBgn0035170",-0.0148481194625607,0.00513160317833948,-0.033998436023227
"7501","FBgn0037908",-0.020327064343062,0.00512419405839504,-0.0465565884377077
"534","FBgn0003353",-0.0137466530302967,0.00506047246472558,-0.0315596888382122
"6564","FBgn0036397",-0.00928435173861272,0.00505737643044117,-0.0213175653165257
"7604","FBgn0038084",-0.0116490385414688,0.00503593176872471,-0.0267685605408786
"325","FBgn0002036",-0.0349976500009195,0.00499530901435354,-0.0805449090501138
"9645","FBgn0051665",-0.00671350946003915,0.00496903583948407,-0.0154660988544205
"1494","FBgn0016672",-0.0212745894626031,0.00495686135889915,-0.0490335297205928
"8755","FBgn0040074",-0.0827164841733552,0.00495471906466467,-0.190659921529508
"2220","FBgn0027111",-0.00660178354956673,0.0049263567142726,-0.0152334448474086
"6230","FBgn0035833",-0.0281718976237078,0.00490631745971254,-0.0650557955434099
"8522","FBgn0039623",-0.0152887443416066,0.00489555381246412,-0.0353200292188064
"11374","FBgn0263911",-0.0195224358283363,0.00488426638508755,-0.0451202665304417
"4387","FBgn0032495",-0.0427075441373709,0.00486690195379046,-0.098771761781582
"1545","FBgn0017590",-0.0213613041924942,0.00484595075199793,-0.0494433233522058
"9709","FBgn0051814",-0.00803291738364971,0.00483048675859987,-0.0186043097925911
"9768","FBgn0052016",-0.00819067491572271,0.00480316219673917,-0.0189898565760268
"2302","FBgn0027575",-0.0192484383844627,0.00474166747863821,-0.0447346971245892
"7540","FBgn0037976",-0.0140770689956422,0.00470440611339276,-0.0327643104376299
"3299","FBgn0030707",-0.0178003476049227,0.00468394781013341,-0.0414639152630744
"9629","FBgn0051634",-0.00455021409123325,0.00467216533660859,-0.0106041911120469
"9094","FBgn0042112",-0.017867158248113,0.00464548407623678,-0.041683526744347
"5852","FBgn0035157",-0.0269763889933759,0.00459009579185023,-0.0630756060339816
"7550","FBgn0037993",-0.0136037737096066,0.00457192519956529,-0.0318314821238311
"3020","FBgn0030268",-0.00571577669259645,0.00452080508112078,-0.013402262980059
"7990","FBgn0038725",-0.00925761017898179,0.00449389753218581,-0.0217310996759538
"6617","FBgn0036483",-0.00982764237586033,0.00448088404881807,-0.0230815575695421
"1482","FBgn0016078",-0.0146159323608887,0.00445082987353968,-0.0343702273695322
"9689","FBgn0051776",-0.000161488011767361,0.00444978084870342,-0.000379765120195396
"7765","FBgn0038337",-0.00378430617291299,0.00444634001061686,-0.00890067801446588
"8714","FBgn0039928",-0.00569947916250278,0.00444373481139158,-0.0134066104971324
"5641","FBgn0034737",-0.00459627517235341,0.00440141159830317,-0.0108306996619903
"8304","FBgn0039229",-0.0229171168012746,0.00440111291037268,-0.0540027531814729
"3966","FBgn0031817",-0.0525657827022825,0.004392660422936,-0.123911867109182
"116","FBgn0000409",-0.0147955425698898,0.00437088516612606,-0.0349090559324431
"9781","FBgn0052057",-0.0240580847611629,0.00432251710651211,-0.0568796463714674
"1898","FBgn0024943",-0.0237984363000735,0.00431051736873901,-0.0562945014087246
"1588","FBgn0020269",-0.00537640470793317,0.00414339617839137,-0.0128100559396341
"6289","FBgn0035936",-0.0178356988423455,0.00413233443894997,-0.0425168198266334
"1745","FBgn0023083",-0.0101486254333867,0.00411351418527314,-0.0242124586340464
"1243","FBgn0013972",-0.0313942298412298,0.00409113923166235,-0.0749743102021907
"5335","FBgn0034218",-0.0123472199694755,0.00403203568452435,-0.0295651173513447
"3708","FBgn0031401",-0.00799843477200223,0.00402893970302233,-0.0191547254351386
"2156","FBgn0026592",-0.00741721594480988,0.00401149323564819,-0.0177767964753473
"11331","FBgn0263456",-0.0130400007635292,0.00399460393785367,-0.0312767844469806
"6439","FBgn0036202",-0.00801351119366067,0.00395794978084095,-0.0192526988083212
"4668","FBgn0033031",-0.016461330779254,0.0039185245633835,-0.0396204054627382
"6409","FBgn0036150",-0.0127261786351238,0.00391454257313631,-0.0306359713628722
"10054","FBgn0052944",-0.00444674702240665,0.00391310079366073,-0.0107054499208849
"996","FBgn0010422",-0.00856643245592909,0.00385539056567563,-0.0206787821734557
"4388","FBgn0032499",-0.00387463369494695,0.00385502239714374,-0.00935326149031642
"5182","FBgn0033960",-0.0173624276082463,0.00384048182551801,-0.0419409281662863
"8518","FBgn0039617",-0.0129107133494853,0.00383711654585386,-0.0311922190233663
"5129","FBgn0033876",-0.0151478465230916,0.00378455893858959,-0.0366878529246014
"3480","FBgn0030997",-0.0137999268217682,0.00376719540174178,-0.0334507721841002
"2472","FBgn0028572",-0.0175487482808382,0.00372499488112181,-0.0426237040425866
"863","FBgn0005619",-0.0347430292463866,0.00372463820994956,-0.0843878963504438
"5672","FBgn0034808",-0.0161117045807643,0.00372074234155197,-0.0391412982581972
"850","FBgn0005561",-0.0194560530745788,0.00368130930943741,-0.0473559882577513
"9458","FBgn0051100",-0.0081290438053816,0.00365931876874003,-0.0198072261593927
"1539","FBgn0017567",-0.0158289271593404,0.00357931142063806,-0.0387207297509267
"8720","FBgn0039938",-0.0291991755617259,0.00354235472987064,-0.0715586517090413
"1330","FBgn0015036",-0.0558887976890533,0.00354201658093561,-0.136969437968541
"507","FBgn0003261",-0.00863709360655403,0.00349961259321592,-0.0212125294092982
"2637","FBgn0029155",-0.0135045373081406,0.00348213676360883,-0.0331962347739941
"4961","FBgn0033584",-0.0183122028522434,0.00346303594776671,-0.0450579625475775
"9007","FBgn0041087",-0.051547310498008,0.00324538761889049,-0.128287514605177
"4222","FBgn0032233",-0.016823598872304,0.00321281020236545,-0.0419431655207515
"2255","FBgn0027504",-0.00899033601052281,0.00316491127046609,-0.0224725896700504
"9163","FBgn0044328",-0.0165967621691637,0.00316099095506274,-0.0414948388485015
"5577","FBgn0034636",-0.0225633858172718,0.00304336255365642,-0.0567840615986084
"8385","FBgn0039358",-0.0243180198749856,0.00302420704454275,-0.0612665391124356
"10783","FBgn0259985",-0.015285758496102,0.0030051221556209,-0.0385527903686815
"4941","FBgn0033544",-0.012875030677648,0.00300212266418503,-0.0324781863094493
"5089","FBgn0033792",-0.0205333547311769,0.00299714967670488,-0.0518116408556032
"8305","FBgn0039232",-0.0131838530190323,0.00299009446485589,-0.0332801991330386
"6096","FBgn0035600",-0.0126127206286093,0.00298481359909535,-0.0318481637347924
"3940","FBgn0031769",-0.017158360733347,0.00295609503479047,-0.0433983262266891
"8334","FBgn0039283",-0.0220378693158208,0.0029458215062294,-0.0557732979951183
